,Date,Unix,Ticker,Price,stock_p_change,SP500,sp500_p_change,Difference,DE Ratio,Trailing P/E,Price/Sales,Price/Book,Profit Margin,Operating Margin,Return on Assets,Return on Equity,Revenue Per Share,Market Cap,Enterprise Value,Forward P/E,PEG Ratio,Enterprise Value/Revenue,Enterprise Value/EBITDA,Revenue,Gross Profit,EBITDA,Net Income Avl to Common ,Diluted EPS,Earnings Growth,Revenue Growth,Total Cash,Total Cash Per Share,Total Debt,Current Ratio,Book Value Per Share,Cash Flow,Beta,Held by Insiders,Held by Institutions,Shares Short (as of,Short Ratio,Short % of Float,Shares Short (prior ,Status
313,N/A,N/A,myl,N/A,N/A,N/A,N/A,N/A,110.17,31.31,1.76,1.60,5.84,15.88,3.35,20950000000.0,22.28,20950000000.0,34770000000.0,6.93,1.10,2.92,9.62,2.92,4780000000.0,20950000000.0,1.30,1.30,41.50,0.90,418900000.0,0.81,14660000000.0,1.13,25.39,2060000000.0,20950000000.0,6.23,86.73,24180000.0,4.61,5.10,24600000.0,N/A
314,N/A,N/A,nbl,N/A,N/A,N/A,N/A,N/A,64.10,27.88,3.64,1.48,27.54,5.37,0.64,14760000000.0,8.66,14760000000.0,20410000000.0,27.88,0.78,5.03,8.49,5.03,3120000000.0,14760000000.0,1120000000.0,2.38,1.38,16.80,1.38,1.38,6810000000.0,1.27,20.36,1950000000.0,14760000000.0,1.55,97.34,0.00,0.00,0.00,0.4,N/A
315,N/A,N/A,nbr,N/A,N/A,N/A,N/A,N/A,128.16,33.85,0.83,0.73,21.32,11.66,2.25,2140000000.0000002,9.14,2140000000.0000002,5940000000.0,33.85,1.15,2.32,10.87,2.32,846220000.0,2140000000.0000002,490080000.0,1.90,365370000.0,31.40,365370000.0,1.16,4030000000.0000005,1.57,9.25,62760000.0,2140000000.0000002,10.13,89.49,0.05,0.05,0.00,0.24,N/A
316,N/A,N/A,ndaq,N/A,N/A,N/A,N/A,N/A,71.46,19.91,3.62,2.45,18.51,27.14,4.49,14360000000.0,23.83,14360000000.0,17420000000.0,16.15,1.51,4.39,13.78,4.39,2290000000.0,14360000000.0,4.33,4.33,2.71,5.20,2.71,2.71,4210000000.0,1.05,35.16,404120000.0,14360000000.0,19.41,78.90,2430000.0,1.95,2.09,2170000.0,N/A
317,N/A,N/A,ne,N/A,N/A,N/A,N/A,N/A,67.99,2.12,0.76,0.17,42.79,2.26,0.15,915540000.0,4.93,915540000.0,4420000000.0,2.12,0.01,3.66,8.48,3.66,577990000.0,915540000.0,515020000.0,2.11,662830000.0,19.90,662830000.0,2.69,4050000000.0,1.75,21.54,453940000.0,915540000.0,1.27,92.65,37980000.0,5.61,15.70,47440000.0,N/A
318,N/A,N/A,nee,N/A,N/A,N/A,N/A,N/A,118.93,14.23,4.43,2.70,31.28,34.81,3.98,76240000000.0,36.68,76240000000.0,110260000000.0,19.44,2.37,6.41,12.80,6.41,9800000000.0,76240000000.0,5380000000.0,11.380,123.10,8.40,1710000000.0,3.64,35080000000.0,0.64,59.89,6410000000.0,76240000000.0,0.19,78.22,0.18,0.18,0.00,4.44,N/A
319,N/A,N/A,nem,N/A,N/A,N/A,N/A,N/A,34.95,23.89,2.85,1.97,1.33,21.77,4.81,20910000000.0,13.79,20910000000.0,20810000000.0,23.89,3.91,2.83,7.24,2.83,3310000000.0,20910000000.0,0.184,0.184,3320000000.0,8.20,3320000000.0,6.22,4059999999.9999995,3.63,19.90,2340000000.0,20910000000.0,0.38,85.87,0.08,0.08,0.00,0.56,N/A
320,N/A,N/A,nflx,N/A,N/A,N/A,N/A,N/A,181.45,234.26,10.87,35.43,4.78,7.17,3.22,127070000000.0,27.07,127070000000.0,141010000000.0,68.58,1.51,12.06,154.86,12.06,4030000000.0000005,127070000000.0,558930000.0,1.25,177.90,32.60,2820000000.0,6.51,6500000000.0,1.40,8.27,1790000000.0,127070000000.0,1.81,83.46,27320000.0,3.75,7.46,0.00,N/A
321,N/A,N/A,nfx,N/A,N/A,N/A,N/A,N/A,172.87,11.43,2.72,3.42,24.17,26.60,6.33,4810000000.0,8.88,4810000000.0,6900000000.0,6.78,0.32,3.91,7.37,3.91,1250000000.0,4810000000.0,2.13,2.13,630.80,22.70,1.65,1.65,2430000000.0,0.91,7.12,459880000.0,4810000000.0,0.57,103.42,7880000.0,2.35,5.06,9020000.0,N/A
322,N/A,N/A,ni,N/A,N/A,N/A,N/A,N/A,209.27,61.86,1.67,1.88,2.64,18.79,2.96,8140000000.000001,14.80,8140000000.000001,16890000000.0,17.61,3.35,3.46,11.71,3.46,3360000000.0,8140000000.000001,128600000.0,0.390,0.13,5.50,0.13,0.13,9040000000.0,0.56,12.82,742200000.0,8140000000.000001,0.32,92.81,0.00,0.00,0.00,0.78,N/A
323,N/A,N/A,nke,N/A,N/A,N/A,N/A,N/A,40.07,29.87,3.23,9.53,11.13,12.75,11.85,112310000000.0,21.16,112310000000.0,29.87,25.66,3.30,3.08,20.73,3.08,15310000000.0,112310000000.0,3870000000.0,2.31,8.90,4.60,6390000000.0,3.93,4710000000.0,2.46,7.24,3770000000.0,112310000000.0,1.68,84.34,0.00,0.00,0.00,0.8,N/A
324,N/A,N/A,nly,N/A,N/A,N/A,N/A,N/A,574.41,7.59,6.11,0.92,79.43,87.86,1.65,12070000000.0,1.85,12070000000.0,97200000000.0,9.21,4.41,49.19,79.43,49.19,1460000000.0,12070000000.0,1460000000.0,1.370,59.60,50.40,441260000.0,0.38,85420000000.0,0.02,11.34,6930000000.0,12070000000.0,0.32,62.63,22590000.0,2.16,2.22,20450000.0,N/A
325,N/A,N/A,noc,N/A,N/A,N/A,N/A,N/A,216.60,30.81,2.39,8.73,7.81,12.78,6.81,61630000000.0,147.95,61630000000.0,63030000000.0,20.14,1.80,2.44,16.70,2.44,5950000000.0,61630000000.0,2020000000.0,11.47,66.10,3.70,11220000000.0,64.48,15270000000.0,2.35,40.49,2610000000.0,61630000000.0,0.54,82.99,1760000.0,2.65,1.14,1570000.0,N/A
326,N/A,N/A,nok,N/A,N/A,N/A,N/A,N/A,23.22,14.01,1.10,1.54,6.45,6.39,2.15,31280000000.0,5.05,31280000000.0,24750000000.0,14.01,1.03,0.87,6.53,0.87,10970000000.0,31280000000.0,1820000000.0,0.325,10590000000.0,0.10,10590000000.0,1.9,4650000000.0,1.55,3.55,2240000000.0,31280000000.0,0.00,6.91,33460000.0,1.91,0.00,30950000.0,N/A
327,N/A,N/A,nov,N/A,N/A,N/A,N/A,N/A,19.15,34.90,1.95,1.01,3.24,3.79,0.84,14260000000.0,19.37,14260000000.0,15410000000.0,34.90,2.99,2.11,36.60,2.11,0.63,14260000000.0,0.63,0.63,1440000000.0,16.40,1440000000.0,3.78,2710000000.0,3.07,37.08,888120000.0,14260000000.0,0.35,96.14,33130000.000000004,9.67,9.71,30740000.0,N/A
328,N/A,N/A,nrg,N/A,N/A,N/A,N/A,N/A,804.64,9.14,0.90,2.44,20.26,10.82,2.66,9580000000.0,33.53,9580000000.0,25980000000.0,9.14,0.13,2.44,10.98,2.44,3090000000.0,9580000000.0,1360000000.0,6.79,3.15,14.30,3.15,3.15,16460000000.0,1.33,1.09,1390000000.0,9580000000.0,0.83,110.36,0.00,0.00,0.00,0.12,N/A
329,N/A,N/A,nsc,N/A,N/A,N/A,N/A,N/A,61.84,7.10,3.55,2.29,51.22,33.99,6.35,37430000000.0,36.65,37430000000.0,47540000000.0,14.04,1.04,4.51,10.23,4.51,7560000000.0,37430000000.0,5400000000.0,18.61,853.80,7.20,2.43,2.43,10120000000.0,0.84,57.57,3250000000.0,37430000000.0,0.16,69.02,4040000.0,2.68,1.44,3620000.0,N/A
330,N/A,N/A,ntap,N/A,N/A,N/A,N/A,N/A,99.82,16.36,2.87,7.60,0.09,15.08,5.75,16530000000.000002,21.38,16530000000.000002,13200000000.0,16.36,1.26,2.30,12.75,2.30,3390000000.0,16530000000.000002,0.0190,0.0190,5630000000.0,8.50,5630000000.0,2170000000.0,2170000000.0,1.91,8.12,1350000000.0,16530000000.000002,0.06,98.50,14120000.0,5.99,7.49,12900000.0,N/A
331,N/A,N/A,ntri,N/A,N/A,N/A,N/A,N/A,2.38,14.55,1.18,6.07,8.30,11.97,29.30,820030000.0,23.46,820030000.0,762680000.0,11.72,0.89,1.09,7.74,1.09,375750000.0,820030000.0,57380000.0,1.90,23.50,20.50,72220000.0,2.42,2.38,2.38,4.55,79750000.0,820030000.0,2.28,108.82,3870000.0,6.67,14.95,3990000.0,N/A
332,N/A,N/A,ntrs,N/A,N/A,N/A,N/A,N/A,41.28,21.27,4.35,2.53,22.11,31.56,0.91,23600000000.0,23.75,23600000000.0,25380000000.0,15.48,1.12,4.68,22.11,4.68,1130000000.0,23600000000.0,1130000000.0,4.92,33.80,15.70,12290000000.0,54.31,13600000000.0,41.28,41.28,1720000000.0,23600000000.0,0.45,81.66,1740000.0,1.33,0.83,1590000.0,N/A
333,N/A,N/A,nue,N/A,N/A,N/A,N/A,N/A,43.31,15.26,0.98,2.27,6.51,9.45,7.70,19880000000.0,63.29,19880000000.0,22360000000.0,11.34,0.67,1.10,8.47,1.10,2570000000.0,19880000000.0,1310000000.0,4.10,140.50,28.70,999100000.0,3.14,3930000000.0,2.42,27.48,1050000000.0,19880000000.0,0.42,82.02,4090000.0,1.75,1.28,4290000.0,N/A
334,N/A,N/A,nus,N/A,N/A,N/A,N/A,N/A,55.16,31.70,1.78,5.60,5.68,12.04,11.20,4059999999.9999995,43.16,4059999999.9999995,3810000000.0,18.66,2.27,1.67,11.00,1.67,1780000000.0,4059999999.9999995,129440000.0,2.36,52.20,25.40,439390000.0,8.33,388630000.0,1.74,13.37,302560000.0,4059999999.9999995,2.92,77.46,3530000.0,8.28,8.85,3550000.0,N/A
335,N/A,N/A,nvda,N/A,N/A,N/A,N/A,N/A,26.84,47.04,14.12,18.39,31.37,33.04,19.03,137169999999.99998,16.22,137169999999.99998,135009999999.99998,31.27,3.80,13.90,39.60,13.90,5820000000.0,137169999999.99998,3050000000.0,4.82,71.10,34.00,7110000000.0,11.75,26.84,8.03,12.33,3500000000.0,137169999999.99998,4.44,69.02,13760000.0,1.01,2.82,12800000.0,N/A
336,N/A,N/A,nwl,N/A,N/A,N/A,N/A,N/A,74.41,4.61,0.85,0.89,18.65,9.63,2.65,12600000000.0,30.29,12600000000.0,22600000000.0,8.98,2.31,1.53,10.99,1.53,5090000000.0,12600000000.0,2750000000.0,5.63,898.10,9.50,485700000.0,10550000000.0,10550000000.0,1.41,29.15,2160000000.0,12600000000.0,1.10,101.07,20420000.0,2.26,4.27,23520000.0,N/A
337,N/A,N/A,nwsa,N/A,N/A,N/A,N/A,N/A,2.51,26.91,1.12,0.85,5.41,6.98,2.51,9310000000.0,14.25,9310000000.0,7910000000.0,26.91,1.32,0.95,9.68,0.95,8140000000.000001,9310000000.0,0.78,0.78,1860000000.0,3.00,1860000000.0,3.18,2.51,1.64,18.64,632880000.0,9310000000.0,0.59,96.30,8620000.0,4.18,2.26,8520000.0,N/A
338,N/A,N/A,oi,N/A,N/A,N/A,N/A,N/A,571.30,19.82,0.51,4.37,2.62,7.91,3.59,3530000000.0,42.21,3530000000.0,8439999999.999999,7.19,1.20,1.23,8.69,1.23,1130000000.0,3530000000.0,1.0920,1.0920,3.02,4.30,3.02,3.02,5300000000.0,1.06,4.95,348120000.0,3530000000.0,0.91,100.00,5500000.0,3.92,3.40,4670000.0,N/A
339,N/A,N/A,oke,N/A,N/A,N/A,N/A,N/A,160.74,44.23,1.92,4.01,3.19,11.47,5.29,23430000000.0,40.92,23430000000.0,32640000000.0,21.13,0.91,2.68,18.11,2.68,2640000000.0,23430000000.0,387070000.0,1.29,30.30,42.90,38520000.0,0.09,9140000000.0,0.66,14.22,1320000000.0,23430000000.0,0.62,69.32,11350000.0,4.78,5.44,11050000.0,N/A
340,N/A,N/A,omc,N/A,N/A,N/A,N/A,N/A,148.87,15.42,1.08,6.31,7.13,13.48,5.35,16510000000.000002,65.75,16510000000.000002,17790000000.0,11.95,1.65,1.16,7.60,1.16,2790000000.0,16510000000.000002,1090000000.0,4.65,27.40,1.50,3800000000.0,16.49,4960000000.0,0.93,11.36,2020000000.0,16510000000.000002,0.77,106.12,24120000.0,8.64,10.42,25460000.0,N/A
341,N/A,N/A,orcl,N/A,N/A,N/A,N/A,N/A,125.95,53.58,4.74,3.91,9.25,35.59,6.66,187030000000.0,9.53,187030000000.0,177680000000.0,13.59,1.62,4.50,11.47,4.50,30260000000.0,187030000000.0,3650000000.0,0.855,70460000000.0,6.10,70460000000.0,17.26,60800000000.0,4.33,11.71,15190000000.0,187030000000.0,27.85,60.10,29960000.0,2.45,0.98,29360000.0,N/A
342,N/A,N/A,orly,N/A,N/A,N/A,N/A,N/A,456.08,18.98,2.23,31.04,12.63,19.22,14.60,20030000000.0,101.53,20030000000.0,23650000000.0,14.00,0.91,2.63,12.07,2.63,4720000000.0,20030000000.0,1130000000.0,12.67,22.90,4.40,46350000.0,0.55,2980000000.0,0.93,7.75,1400000000.0,20030000000.0,2.19,90.63,4790000.0,4.23,6.07,5060000.0,N/A
343,N/A,N/A,oxy,N/A,N/A,N/A,N/A,N/A,47.77,39.86,4.15,2.52,10.48,5.55,1.02,51850000000.0,16.35,51850000000.0,58030000000.0,24.64,0.50,4.64,11.39,4.64,6910000000.0,51850000000.0,1300000000.0,1.70,1670000000.0,25.30,1670000000.0,2.18,9830000000.0,1.12,26.89,256250000.0,51850000000.0,0.35,84.88,8970000.0,1.98,1.18,10050000.0,N/A
344,N/A,N/A,p,N/A,N/A,N/A,N/A,N/A,42.42,18.23,0.82,7.78,35.34,23.03,17.96,1210000000.0,6.02,1210000000.0,1120000000.0,18.23,0.27,0.76,3.87,0.76,499750000.0,1210000000.0,558560000.0,2.2930,500850000.0,0.70,500850000.0,1.97,273010000.0,4.03,0.61,210710000.0,1210000000.0,1.27,15.46,75810000.0,5.49,31.54,71930000.0,N/A
345,N/A,N/A,payx,N/A,N/A,N/A,N/A,N/A,6.78,26.74,6.88,11.32,26.03,39.62,11.91,22290000000.0,9.02,22290000000.0,22600000000.0,22.40,2.66,6.98,15.97,6.98,3150000000.0,22290000000.0,842600000.0,2.3200,7.40,7.10,338600000.0,0.94,133400000.0,1.09,5.48,1070000000.0000001,22290000000.0,10.83,70.75,13510000.0,8.06,4.23,13530000.0,N/A
346,N/A,N/A,pbct,N/A,N/A,N/A,N/A,N/A,16.40,19.41,4.49,1.15,23.64,39.80,0.79,6410000000.0,4.32,6410000000.0,10660000000.0,13.54,7.18,7.47,23.64,7.47,322600000.0,6410000000.0,322600000.0,0.970,40.10,15.30,856300000.0,2.52,5090000000.0,16.40,16.40,0.90,6410000000.0,0.63,78.35,23900000.0,9.14,8.99,24740000.0,N/A
347,N/A,N/A,pbi,N/A,N/A,N/A,N/A,N/A,031.35,7.91,0.58,10.90,7.36,13.20,4.68,2060000000.0,19.05,2060000000.0,5040000000.0,6.83,1.87,1.42,7.73,1.42,1830000000.0,2060000000.0,261300000.0,1.39,1060000000.0,18.30,1060000000.0,5.66,3830000000.0,1.28,1.01,495810000.0,2060000000.0,0.55,78.89,7920000.0,2.65,5.56,6060000.0,N/A
348,N/A,N/A,pcar,N/A,N/A,N/A,N/A,N/A,111.52,14.30,1.23,2.97,8.61,11.02,6.08,23910000000.0,55.29,23910000000.0,14.30,12.17,3.01,1.44,10.51,1.44,3430000000.0,23910000000.0,1680000000.0,4.75,104.00,34.00,3620000000.0,10.29,8980000000.0,2.40,22.88,2720000000.0,23910000000.0,2.12,65.65,0.00,0.00,0.00,1.50,N/A
349,N/A,N/A,pcg,N/A,N/A,N/A,N/A,N/A,98.33,13.56,1.31,1.17,9.61,17.60,2.76,22460000000.0,33.47,22460000000.0,41910000000.0,10.91,3.12,2.45,7.14,2.45,5810000000.0,22460000000.0,1650000000.0,3.21,83.50,13.00,0.87,0.87,19150000000.0,0.88,37.34,5980000000.0,22460000000.0,0.18,83.85,6720000.0,0.82,1.32,6120000.0,N/A
350,N/A,N/A,pcln,N/A,N/A,N/A,N/A,N/A,84.57,40.67,7.33,8.20,18.46,35.79,12.52,92940000000.0,258.83,92940000000.0,100440000000.0,22.79,1.62,7.92,20.50,7.92,4900000000.0,92940000000.0,2340000000.0,46.86,7400000000.0,19.40,7400000000.0,152.7,9520000000.0,2.58,232.31,4660000000.0,92940000000.0,1630000.0,1630000.0,1630000.0,2.48,3.77,1670000.0,N/A
351,N/A,N/A,pdco,N/A,N/A,N/A,N/A,N/A,81.08,8.61,0.37,1.40,4.39,4.99,4.73,2060000000.0,59.27,2060000000.0,3100000000.0,12.04,18.03,0.56,8.65,0.56,1300000000.0,2060000000.0,241400000.0,2.59,344.00,1.60,1.28,1.28,1190000000.0,1.80,15.91,215370000.0,2060000000.0,12.93,97.43,13120000.0,7.73,15.96,13200000.0,N/A
352,N/A,N/A,peg,N/A,N/A,N/A,N/A,N/A,98.29,16.17,2.78,1.83,17.33,16.15,2.21,25300000000.0,17.99,25300000000.0,37740000000.0,15.61,4.68,4.15,14.04,4.15,3420000000.0,25300000000.0,1570000000.0,3.10,0.62,0.30,0.62,0.62,13610000000.0,0.80,27.45,3260000000.0,25300000000.0,0.23,71.69,0.00,0.00,0.00,1.8,N/A
353,N/A,N/A,pep,N/A,N/A,N/A,N/A,N/A,357.72,32.69,2.47,14.20,7.65,16.65,8.63,156760000000.0,44.58,156760000000.0,173040000000.0,17.93,2.55,2.72,13.60,2.72,34740000000.0,156760000000.0,4850000000.0,3.38,19510000000.0,0.10,19510000000.0,13.74,39280000000.0,1.51,7.78,9990000000.0,156760000000.0,0.20,72.30,8170000.0,2.54,0.57,6630000.0,N/A
354,N/A,N/A,pets,N/A,N/A,N/A,N/A,N/A,4.24,24.22,3.11,7.63,12.84,18.49,26.71,838550000.0,13.27,838550000.0,824570000.0,18.63,2.32,3.06,15.88,3.06,79310000.0,838550000.0,34600000.0,1.70,87.90,13.70,3.98,3.98,4.24,4.24,5.40,50710000.0,838550000.0,3.72,94.73,5690000.0,6.45,32.72,5480000.0,N/A
355,N/A,N/A,pfe,N/A,N/A,N/A,N/A,N/A,60.94,10.22,4.07,3.01,40.55,28.73,5.49,213820000000.0,8.80,213820000000.0,234930000000.0,11.71,1.77,4.47,11.04,4.47,41310000000.0,213820000000.0,21300000000.0,3.52,483.70,0.60,20100000000.0,3.38,43670000000.0,1.35,11.92,16469999999.999998,213820000000.0,0.08,72.92,54810000.0,3.49,0.92,51410000.0,N/A
356,N/A,N/A,pfg,N/A,N/A,N/A,N/A,N/A,25.14,7.80,1.26,1.38,16.39,17.11,0.63,17810000000.0,48.78,17810000000.0,15650000000.0,9.96,1.15,1.11,6.00,1.11,6270000000.0,17810000000.0,2310000000.0,7.88,164.70,7.90,4980000000.0,17.2,3270000000.0,2.83,44.46,4190000000.0000005,17810000000.0,0.69,73.45,3800000.0,3.12,1.49,3320000.0,N/A
357,N/A,N/A,pg,N/A,N/A,N/A,N/A,N/A,68.96,21.08,3.03,3.75,15.34,22.95,7.74,199250000000.0,25.76,199250000000.0,217770000000.0,17.41,2.51,3.31,12.21,3.31,32520000000.000004,199250000000.0,9840000000.0,3.749,68.30,3.20,18760000000.0,7.44,37730000000.0,0.94,21.07,14040000000.0,199250000000.0,0.06,62.34,27300000.0,3.68,1.07,26890000.0,N/A
358,N/A,N/A,pgr,N/A,N/A,N/A,N/A,N/A,33.78,22.60,1.34,3.85,5.94,8.55,3.97,35810000000.0,46.17,35810000000.0,36230000000.0,15.89,0.83,1.35,14.32,1.35,2430000000.0,35810000000.0,1590000000.0,2.72,50.40,16.20,3130000000.0,5.38,3310000000.0,0.44,15.96,3760000000.0,35810000000.0,0.62,82.30,6730000.0,2.31,1.16,7190000.0,N/A
359,N/A,N/A,ph,N/A,N/A,N/A,N/A,N/A,109.56,26.82,1.72,4.16,6.54,12.57,7.57,22930000000.0,100.23,22930000000.0,28310000000.0,15.01,1.08,2.12,13.36,2.12,2840000000.0,22930000000.0,873530000.0,6.43,76.70,26.20,1130000000.0,8.51,6050000000.0,1.49,41.44,1360000000.0,22930000000.0,0.37,83.55,1690000.0,2.44,1.28,1270000.0,N/A
360,N/A,N/A,phm,N/A,N/A,N/A,N/A,N/A,84.71,21.46,1.03,2.14,5.22,13.12,7.08,8860000000.0,28.10,8860000000.0,11550000000.0,8.77,0.35,1.35,9.82,1.35,1860000000.0,8860000000.0,442650000.0,1.44,71.70,12.10,278670000.0,0.97,3520000000.0,4.52,14.49,663080000.0,8860000000.0,9.48,90.25,15840000.0,3.07,5.43,14380000.0,N/A
361,N/A,N/A,pki,N/A,N/A,N/A,N/A,N/A,80.14,28.63,3.71,3.34,12.97,15.03,4.09,8369999999.999999,20.55,8369999999.999999,10350000000.0,19.07,1.54,4.59,23.30,4.59,1070000000.0000001,8369999999.999999,156890000.0,2.644,202130000.0,13.20,202130000.0,1.83,2009999999.9999998,1.26,22.68,288450000.0,8369999999.999999,0.94,94.76,2300000.0,3.72,2.11,2460000.0,N/A
362,N/A,N/A,pld,N/A,N/A,N/A,N/A,N/A,50.32,20.10,11.57,2.10,57.64,35.57,2.13,33170000000.0,5.41,33170000000.0,43070000000.0,39.15,7.04,15.02,22.68,15.02,2049999999.9999998,33170000000.0,1640000000.0,3.06,32.00,2.30,457270000.0,0.86,9410000000.0,1.39,29.24,1690000000.0,33170000000.0,0.85,97.59,6370000.0,3.1,1.42,6020000.0,N/A
363,N/A,N/A,pm,N/A,N/A,N/A,N/A,N/A,1.35,26.09,5.47,6.32,20.99,40.01,18.01,157330000000.0,18.52,157330000000.0,181630000000.0,17.36,1.87,6.32,14.67,6.32,18320000000.0,157330000000.0,6020000000.0,3.88,59.40,19.00,8449999999.999999,5.44,34340000000.000004,1.35,7.78,8910000000.0,157330000000.0,0.17,73.89,7720000.0,1.72,0.50,8010000.0,N/A
364,N/A,N/A,pnc,N/A,N/A,N/A,N/A,N/A,92.03,14.74,4.53,1.66,33.60,34.55,1.44,72020000000.0,33.03,72020000000.0,122770000000.0,13.10,1.16,7.73,33.60,7.73,5050000000.0,72020000000.0,5050000000.0,10.36,102.90,8.60,9640000000.0,20.45,60130000000.0,92.03,92.03,5700000000.0,72020000000.0,0.23,83.92,6120000.0,3.74,1.26,5520000.0,N/A
365,N/A,N/A,pnr,N/A,N/A,N/A,N/A,N/A,28.60,19.27,2.52,2.50,13.50,16.14,4.94,12460000000.0,27.17,12460000000.0,13610000000.0,16.24,1.96,2.76,13.90,2.76,1830000000.0,12460000000.0,3.62,3.62,44.70,6.10,113300000.0,0.63,1440000000.0,1.46,27.94,620200000.0,12460000000.0,0.44,93.48,2280000.0,2.72,1.37,2460000.0,N/A
366,N/A,N/A,pnw,N/A,N/A,N/A,N/A,N/A,96.72,18.26,2.49,1.77,13.70,26.21,3.54,8890000000.0,31.88,8890000000.0,13670000000.0,16.90,4.92,3.84,8.85,3.84,1660000000.0,8890000000.0,488460000.0,4.35,59.40,2.80,13890000.0,0.12,4970000000.0,0.85,44.80,1120000000.0,8890000000.0,0.40,84.21,2650000.0,3.78,2.39,2200000.0,N/A
367,N/A,N/A,ppg,N/A,N/A,N/A,N/A,N/A,73.08,18.10,1.89,5.05,10.79,13.99,7.98,27850000000.0,57.60,27850000000.0,30540000000.0,15.33,1.78,2.07,12.10,2.07,6550000000.0,27850000000.0,1370000000.0,6.1730,57.30,7.80,1500000000.0,5.98,4150000000.0000005,1.66,22.13,1570000000.0,27850000000.0,0.13,78.58,6050000.0,4.74,2.37,6010000.0,N/A
368,N/A,N/A,ppl,N/A,N/A,N/A,N/A,N/A,198.63,16.80,2.57,1.77,15.15,41.20,4.81,19120000000.0,10.87,19120000000.0,39850000000.0,11.34,5.68,5.35,9.55,5.35,4170000000.0,19120000000.0,1130000000.0,1.64,83.20,5.10,0.7,0.7,21380000000.0,0.57,15.52,2460000000.0,19120000000.0,0.28,54.34,9610000.0,2.88,1.41,8630000.0,N/A
369,N/A,N/A,prgo,N/A,N/A,N/A,N/A,N/A,54.15,100.40,2.40,1.92,2.42,14.29,3.46,11880000000.0,34.76,11880000000.0,14130000000.0,14.64,2.91,2.86,12.27,2.86,1980000000.0,11880000000.0,119600000.0,0.84,695700000.0,3.60,695700000.0,4.94,3340000000.0,1.96,43.83,698900000.0,11880000000.0,0.69,81.97,5350000.0,3.45,4.49,6930000.0,N/A
370,N/A,N/A,pru,N/A,N/A,N/A,N/A,N/A,60.40,5.87,0.72,0.82,12.86,13.02,0.62,44200000000.0,143.23,44200000000.0,29670000000.0,8.14,0.76,0.49,3.63,0.49,24320000000.0,44200000000.0,7770000000.0,17.86,225.70,22.10,49110000000.0,116.38,32820000000.0,1.02,127.96,13450000000.0,44200000000.0,0.19,68.73,3630000.0,2.2,0.85,3580000.0,N/A
371,N/A,N/A,psa,N/A,N/A,N/A,N/A,N/A,15.97,29.73,12.73,7.08,52.62,54.57,8.96,34880000000.0,15.79,34880000000.0,39030000000.0,26.12,1.58,14.24,20.01,14.24,1960000000.0,34880000000.0,1170000000.0,6.73,5.90,3.60,433380000.0,2.49,1430000000.0,1.24,28.27,1980000000.0,34880000000.0,14.45,84.02,0.00,0.00,0.00,4.04,N/A
372,N/A,N/A,psx,N/A,N/A,N/A,N/A,N/A,36.86,9.86,0.51,1.94,5.72,2.03,2.14,45270000000.0,173.45,45270000000.0,54460000000.0,12.11,5.04,0.61,17.38,0.61,18250000000.0,45270000000.0,5100000000.0,9.8470,862.00,30.20,3120000000.0,6.22,10110000000.0,1.42,49.94,3650000000.0,45270000000.0,0.16,66.42,6130000.0,3.24,1.41,6330000.0,N/A
373,N/A,N/A,pwr,N/A,N/A,N/A,N/A,N/A,17.70,17.35,0.57,1.41,3.33,4.66,4.66,5350000000.0,60.63,5350000000.0,6060000000.0,11.38,0.85,0.64,9.22,0.64,1240000000.0,5350000000.0,314980000.0,2.00,29.70,17.90,138280000.0,0.9,671940000.0,1.92,24.65,372480000.0,5350000000.0,1.25,88.62,2300000.0,1.71,1.56,2080000.0,N/A
374,N/A,N/A,px,N/A,N/A,N/A,N/A,N/A,137.99,34.04,3.69,7.01,10.90,21.87,7.86,42220000000.0,39.95,42220000000.0,51950000000.0,20.37,2.26,4.54,14.10,4.54,4980000000.0,42220000000.0,1250000000.0,4.32,91.90,11.70,2.15,2.15,137.99,0.99,20.99,3040000000.0,42220000000.0,0.27,88.03,5090000.0,3.81,1.78,4300000.0,N/A
375,N/A,N/A,pxd,N/A,N/A,N/A,N/A,N/A,24.22,35.64,5.56,2.61,15.74,9.44,1.87,29440000000.0,31.14,29440000000.0,29970000000.0,20.85,0.55,5.66,15.52,5.66,2900000000.0,29440000000.0,4.85,4.85,2109999999.9999998,45.70,2109999999.9999998,12.41,2730000000.0,1.41,66.24,2089999999.9999998,29440000000.0,0.89,91.48,5570000.0,2.84,3.30,6160000.0,N/A
376,N/A,N/A,qcom,N/A,N/A,N/A,N/A,N/A,95.49,14.58,3.63,3.39,18.65,20.79,4.98,81140000000.0,15.14,81140000000.0,77180000000.0,14.58,1.09,3.45,12.56,3.45,12500000000.0,81140000000.0,4170000000.0,2.83,35400000000.0,1.20,35400000000.0,23.92,22850000000.0,3.41,16.17,4870000000.0,81140000000.0,0.16,79.60,0.00,0.00,0.00,2.28,N/A
377,N/A,N/A,qdel,N/A,N/A,N/A,N/A,N/A,175.01,18.84,6.69,8.11,2.94,13.30,3.49,1860000000.0,8.23,1860000000.0,2120000000.0,18.84,0.44,7.61,31.65,7.61,156140000.0,1860000000.0,8160000.0,0.24,36090000.0,117.60,36090000.0,1.03,397450000.0,2.58,6.57,27710000.0,1860000000.0,14.10,94.57,3630000.0,10.2,16.76,4040000.0,N/A
