,Date,Unix,Ticker,Price,stock_p_change,SP500,sp500_p_change,Difference,DE Ratio,Trailing P/E,Price/Sales,Price/Book,Profit Margin,Operating Margin,Return on Assets,Return on Equity,Revenue Per Share,Market Cap,Enterprise Value,Forward P/E,PEG Ratio,Enterprise Value/Revenue,Enterprise Value/EBITDA,Revenue,Gross Profit,EBITDA,Net Income Avl to Common ,Diluted EPS,Earnings Growth,Revenue Growth,Total Cash,Total Cash Per Share,Total Debt,Current Ratio,Book Value Per Share,Cash Flow,Beta,Held by Insiders,Held by Institutions,Shares Short (as of,Short Ratio,Short % of Float,Shares Short (prior ,Status
396,N/A,N/A,stx,N/A,N/A,N/A,N/A,N/A,402.74,20.72,1.50,12.79,7.41,12.32,9.36,15900000000.0,36.11,15900000000.0,18610000000.0,12.37,0.81,1.75,9.23,1.75,3170000000.0,15900000000.0,2.65,2.65,8.40,5.90,2280000000.0,7.9,402.74,1.96,4.29,1560000000.0,15900000000.0,54.80,0.00,42160000.0,7.28,21.92,40320000.0,N/A
397,N/A,N/A,stz,N/A,N/A,N/A,N/A,N/A,116.75,24.34,5.85,5.45,24.78,32.93,7.98,43550000000.0,38.13,43550000000.0,52740000000.0,23.44,1.56,7.08,19.28,7.08,3530000000.0,43550000000.0,1850000000.0,9.19,21.00,0.60,154500000.0,0.79,9350000000.0,1.40,41.06,1750000000.0,43550000000.0,5.36,87.65,4970000.0,4.38,3.05,4800000.0,N/A
398,N/A,N/A,swk,N/A,N/A,N/A,N/A,N/A,46.17,21.11,2.04,3.07,9.62,12.49,5.74,26030000000.0,85.19,26030000000.0,28670000000.0,18.04,1.86,2.25,13.96,2.25,4269999999.9999995,26030000000.0,1230000000.0,8.04,10.20,16.90,637500000.0,4.25,3830000000.0,1.05,55.28,1420000000.0,26030000000.0,0.64,87.51,1850000.0,1.87,1.22,1440000.0,N/A
399,N/A,N/A,swn,N/A,N/A,N/A,N/A,N/A,268.64,8.04,0.82,1.93,16.31,21.60,5.90,2520000000.0,6.22,2520000000.0,5960000000.0,6.10,0.56,1.93,5.34,1.93,1840000000.0,2520000000.0,0.62,0.62,1.97,13.20,1.97,1.97,4440000000.0,1.88,0.04,271620000.0,2520000000.0,1.65,89.78,41700000.0,2.38,10.64,42500000.0,N/A
400,N/A,N/A,syk,N/A,N/A,N/A,N/A,N/A,69.31,36.10,5.21,6.06,14.67,22.22,8.08,63210000000.0,32.43,63210000000.0,67709999999.99999,23.72,2.46,5.58,20.40,5.58,7500000000.0,63210000000.0,1780000000.0,4.68,22.30,6.10,2730000000.0,7.29,7220000000.0,2.37,27.86,1440000000.0,63210000000.0,14.75,76.59,0.00,0.00,0.00,1.88,N/A
401,N/A,N/A,symc,N/A,N/A,N/A,N/A,N/A,175.64,14.58,3.76,4.86,5.29,0.28,0.05,17180000000.0,7.43,17180000000.0,21360000000.0,14.58,2.24,4.67,35.84,4.67,3170000000.0,17180000000.0,0.39,0.39,2029999999.9999998,26.70,2029999999.9999998,3.27,6210000000.0,1.12,5.70,472120000.0,17180000000.0,0.93,98.48,24640000.0,4.08,5.14,18460000.0,N/A
402,N/A,N/A,syy,N/A,N/A,N/A,N/A,N/A,387.65,29.35,0.60,14.96,2.12,4.07,7.82,33409999999.999996,104.49,33409999999.999996,41490000000.0,19.98,1.79,0.74,13.66,0.74,10560000000.0,33409999999.999996,1190000000.0,2.18,13.50,4.90,909430000.0,1.75,8990000000.0,1.40,4.28,2009999999.9999998,33409999999.999996,0.27,82.56,14100000.0,5.88,2.96,15200000.0,N/A
403,N/A,N/A,t,N/A,N/A,N/A,N/A,N/A,130.94,18.18,1.44,1.86,8.00,16.64,3.95,232180000000.0,26.08,232180000000.0,346020000000.0,12.52,1.37,2.15,7.09,2.15,86900000000.0,232180000000.0,12850000000.0,2.08,9.00,3.00,49010000000.0,7.98,165120000000.0,1.60,20.35,39420000000.0,232180000000.0,0.08,58.03,224140000.0,4.86,3.65,233080000.0,N/A
404,N/A,N/A,tap,N/A,N/A,N/A,N/A,N/A,97.04,8.14,1.70,1.46,20.93,15.72,3.98,18190000000.0,49.79,18190000000.0,29530000000.0,17.22,2.60,2.76,12.00,2.76,1880000000.0,18190000000.0,2240000000.0,10.36,38.30,204.30,971300000.0,4.51,12320000000.0,0.69,57.98,1640000000.0,18190000000.0,11.70,87.81,3830000.0,2.51,2.23,3830000.0,N/A
405,N/A,N/A,tdc,N/A,N/A,N/A,N/A,N/A,100.97,82.38,2.29,6.85,3.02,5.15,3.00,4940000000.0,16.85,4940000000.0,4650000000.0,28.77,038.67,2.15,27.32,2.15,1190000000.0,4940000000.0,0.50,0.50,73.50,4.70,1020000000.0,8.47,100.97,1.61,5.96,251620000.0,4940000000.0,0.84,111.66,20340000.0,13.52,20.72,19480000.0,N/A
406,N/A,N/A,tel,N/A,N/A,N/A,N/A,N/A,41.58,30.14,2.71,3.81,9.12,16.82,7.81,36690000000.0,38.22,36690000000.0,39350000000.0,17.66,2.00,2.91,13.48,2.91,4450000000.0,36690000000.0,1230000000.0,3.46,2.01,13.60,2.01,2.01,41.58,1.58,27.41,2270000000.0,36690000000.0,68.53,0.00,3480000.0,2.87,0.98,3140000.0,N/A
407,N/A,N/A,ter,N/A,N/A,N/A,N/A,N/A,18.73,37.27,4.38,4.79,12.06,25.25,11.48,9360000000.0,10.79,9360000000.0,7940000000.0,15.95,0.80,3.71,12.26,3.71,959570000.0,9360000000.0,257690000.0,1.28,1780000000.0,26.20,1780000000.0,9.07,365990000.0,5.00,9.97,626490000.0,9360000000.0,0.34,98.65,7990000.0,3.03,4.01,6790000.0,N/A
408,N/A,N/A,tgt,N/A,N/A,N/A,N/A,N/A,113.42,16.13,0.60,3.76,3.80,6.59,7.25,41830000000.0,126.57,41830000000.0,51380000000.0,14.69,11.74,0.74,7.34,0.74,20620000000.0,41830000000.0,2650000000.0,4.77,21.10,1.40,2720000000.0,5.01,12630000000.0,0.96,20.48,7040000000.0,41830000000.0,0.12,91.27,52280000.0,7.48,9.48,53690000.0,N/A
409,N/A,N/A,thc,N/A,N/A,N/A,N/A,N/A,592.63,17.56,0.10,79.71,2.91,5.85,2.92,1910000000.0,190.10,1910000000.0,16370000000.000002,17.56,3.76,0.86,8.20,0.86,16500000000.0,1910000000.0,5.53,5.53,4.25,5.40,4.25,4.25,14880000000.0,1.28,0.24,491120000.0,1910000000.0,2.18,130.32,0.00,0.00,0.00,0.00,N/A
410,N/A,N/A,tif,N/A,N/A,N/A,N/A,N/A,33.84,29.48,3.35,4.32,11.46,18.92,9.20,13630000000.0,32.65,13630000000.0,13700000000.0,24.93,2.60,3.37,14.07,3.37,2490000000.0,13630000000.0,3.72,3.72,5.40,2.80,1010000000.0,8.12,1070000000.0000001,5.44,25.38,726600000.0,13630000000.0,0.79,93.79,4950000.0,4.63,4.60,4590000.0,N/A
411,N/A,N/A,tjx,N/A,N/A,N/A,N/A,N/A,48.00,21.74,1.48,10.96,7.01,11.27,18.11,50910000000.0,53.56,50910000000.0,49470000000.0,17.85,2.02,1.44,10.82,1.44,9620000000.0,50910000000.0,2410000000.0,3.70,16.70,5.70,2880000000.0,4.55,2230000000.0,1.53,7.35,3420000000.0,50910000000.0,0.10,92.74,18080000.0,3.68,2.81,16520000.0,N/A
412,N/A,N/A,tm,N/A,N/A,N/A,N/A,N/A,105.18,11.88,0.77,1.24,6.81,6.87,2.62,202900000000.0,176.49,202900000000.0,332920000000.0,0.77,0.77,1.27,9.97,1.27,43640000000.0,202900000000.0,17790000000.0,11.75,16.40,10.20,53840000000.0,36.69,181970000000.0,1.05,112.94,35470000000.0,202900000000.0,0.00,0.79,0.00,0.00,0.00,3.59,N/A
413,N/A,N/A,tmk,N/A,N/A,N/A,N/A,N/A,27.86,19.88,2.64,2.08,13.81,21.44,2.42,10770000000.0,34.75,10770000000.0,12060000000.0,15.87,2.41,2.96,13.63,2.96,1560000000.0,10770000000.0,555700000.0,4.70,1.00,5.70,153940000.0,1.33,1440000000.0,0.30,44.80,1510000000.0,10770000000.0,1.89,76.22,0.00,0.00,0.00,0.6,N/A
414,N/A,N/A,tmo,N/A,N/A,N/A,N/A,N/A,89.43,37.37,4.45,3.57,11.73,15.40,3.67,88130000000.0,50.44,88130000000.0,108720000000.0,20.68,1.91,5.48,21.85,5.48,8369999999.999999,88130000000.0,2330000000.0,5.88,12.80,13.90,741100000.0,1.85,22090000000.0,1.26,61.60,3240000000.0,88130000000.0,0.19,89.88,4200000.0,2.55,1.08,3970000.0,N/A
415,N/A,N/A,trip,N/A,N/A,N/A,N/A,N/A,19.19,79.10,3.29,3.60,4.26,8.12,3.40,5110000000.0,10.93,5110000000.0,4620000000.0,35.03,6.12,2.98,26.38,2.98,1410000000.0,5110000000.0,0.47,0.47,54.50,4.30,5.49,5.49,19.19,2.47,10.21,208620000.0,5110000000.0,14.89,99.46,21800000.0,4.42,22.50,19610000.0,N/A
416,N/A,N/A,trow,N/A,N/A,N/A,N/A,N/A,3.13,19.65,6.32,5.26,33.29,43.30,17.65,29070000000.0,19.06,29070000000.0,26940000000.0,17.09,1.17,5.86,12.64,5.86,4219999999.9999995,29070000000.0,1500000000.0,6.11,19.20,11.80,2130000000.0,8.79,3.13,3.13,22.82,255100000.0,29070000000.0,3.88,74.48,9430000.0,7.09,4.01,10290000.0,N/A
417,N/A,N/A,trv,N/A,N/A,N/A,N/A,N/A,27.69,20.38,1.41,1.71,7.11,10.72,1.90,40900000000.0,104.72,40900000000.0,41990000000.0,13.32,0.80,1.45,10.73,1.45,12550000000.0,40900000000.0,2040000000.0,7.33,41.60,5.40,5240000000.0,19.3,6570000000.0,0.41,87.44,3760000000.0,40900000000.0,0.58,81.07,5840000.0,3.33,2.10,5430000.0,N/A
418,N/A,N/A,tsla,N/A,N/A,N/A,N/A,N/A,189.72,82.61,5.36,12.23,13.09,11.46,3.79,57620000000.0,66.21,57620000000.0,65810000000.0,82.61,1.12,6.12,254.44,6.12,1600000000.0,57620000000.0,1410000000.0,8.66,3530000000.0,29.90,3530000000.0,11720000000.0,11720000000.0,1.09,28.04,1020000000.0,57620000000.0,25.43,59.77,30130000.0,4.7,28.74,28090000.0,N/A
419,N/A,N/A,tsn,N/A,N/A,N/A,N/A,N/A,96.63,16.74,0.79,2.78,4.64,8.41,7.98,30060000000.0,104.54,30060000000.0,39220000000.0,12.83,1.72,1.02,9.98,1.02,5080000000.0,30060000000.0,1770000000.0,4.79,0.80,10.80,0.88,0.88,10200000000.0,1.55,28.80,2600000000.0,30060000000.0,2.06,91.03,0.00,0.00,0.00,1.2,N/A
420,N/A,N/A,tss,N/A,N/A,N/A,N/A,N/A,135.52,28.15,3.32,6.94,11.90,15.17,7.38,16350000000.000002,26.82,16350000000.000002,18870000000.0,18.84,1.45,3.83,16.36,3.83,1180000000.0,16350000000.000002,586190000.0,3.16,227.50,12.50,450360000.0,2.47,3190000000.0,1.09,12.82,856490000.0,16350000000.000002,1.92,79.35,2160000.0,1.73,1.20,2620000.0,N/A
421,N/A,N/A,twx,N/A,N/A,N/A,N/A,N/A,84.44,18.02,2.42,2.71,13.59,27.16,7.73,73830000000.0,39.43,73830000000.0,94270000000.0,14.28,1.56,3.09,10.51,3.09,12940000000.0,73830000000.0,4160000000.0,5.26,6.50,6.00,2620000000.0,3.37,23050000000.0,1.48,35.00,5080000000.0,73830000000.0,0.17,79.80,15700000.0,1.23,2.03,13390000.0,N/A
422,N/A,N/A,txn,N/A,N/A,N/A,N/A,N/A,39.44,31.53,7.49,10.81,24.61,40.73,22.36,112050000000.0,15.10,112050000000.0,111380000000.0,20.05,1.80,7.45,16.02,7.45,8240000000.0,112050000000.0,3680000000.0,3.61,70.80,9.80,4470000000.0,4.55,4080000000.0,3.87,10.51,5360000000.0,112050000000.0,0.10,86.35,11010000.0,2.52,1.25,9720000.0,N/A
423,N/A,N/A,txt,N/A,N/A,N/A,N/A,N/A,73.62,26.31,1.14,2.76,4.48,7.54,4.25,16030000000.000002,52.20,16030000000.000002,19130000000.0,20.22,2.44,1.37,12.70,1.37,2480000000.0,16030000000.000002,2.31,2.31,62.20,7.20,1100000000.0,4.19,4280000000.0000005,2.08,22.09,1230000000.0,16030000000.000002,0.14,82.61,5870000.0,3.71,2.53,7170000.0,N/A
424,N/A,N/A,ua,N/A,N/A,N/A,N/A,N/A,50.86,40.83,1.25,2.79,2.91,6.52,5.13,6120000000.0,11.18,6120000000.0,6670000000.0,51.04,14.01,1.36,13.66,1.36,2240000000.0,6120000000.0,142890000.0,0.32,57.70,4.50,0.58,0.58,1070000000.0000001,2.23,4.76,311330000.0,6120000000.0,15.76,65.28,33420000.0,4.02,0.00,32530000.0,N/A
425,N/A,N/A,unh,N/A,N/A,N/A,N/A,N/A,60.92,23.18,1.20,4.94,5.25,7.56,7.26,240780000000.0,204.22,240780000000.0,262440000000.0,17.65,1.25,1.30,15.04,1.30,67800000000.0,240780000000.0,10560000000.0,10.72,114.80,9.50,15490000000.0,15.63,31690000000.0,0.74,50.29,13600000000.0,240780000000.0,1.58,89.28,7840000.0,2.51,0.83,7590000.0,N/A
426,N/A,N/A,unm,N/A,N/A,N/A,N/A,N/A,31.30,13.08,1.11,1.32,8.67,14.14,1.56,12510000000.0,49.23,12510000000.0,14190000000.0,10.93,1.93,1.26,8.38,1.26,3670000000.0,12510000000.0,975300000.0,4.26,6.90,2.00,1120000000.0,4.98,2960000000.0,7.33,42.11,1230000000.0,12510000000.0,0.35,95.80,4600000.0,3.64,2.25,3350000.0,N/A
427,N/A,N/A,unp,N/A,N/A,N/A,N/A,N/A,68.17,10.05,4.97,4.23,50.43,37.95,8.88,105660000000.0,26.60,105660000000.0,120760000000.0,16.25,1.09,5.69,11.88,5.69,16190000000.000002,105660000000.0,10710000000.0,13.36,536.20,5.50,1360000000.0,1.74,16940000000.000002,1.02,31.72,7230000000.0,105660000000.0,0.09,81.80,9480000.0,2.71,1.17,8770000.0,N/A
428,N/A,N/A,ups,N/A,N/A,N/A,N/A,N/A,230.21,32.67,1.79,75.88,5.58,8.75,8.77,114370000000.0,73.26,114370000000.0,128840000000.0,18.51,2.01,2.01,16.42,2.01,47080000000.0,114370000000.0,3570000000.0,4.06,0.50,7.00,4460000000.0,5.18,18930000000.0,1.06,1.75,5530000000.0,114370000000.0,0.01,69.46,8060000.000000001,3.01,1.17,9370000.0,N/A
429,N/A,N/A,urbn,N/A,N/A,N/A,N/A,N/A,2.29,23.39,1.06,2.95,4.81,7.67,8.89,3790000000.0,31.23,3790000000.0,3460000000.0,18.42,2.05,0.97,8.61,0.97,1240000000.0,3790000000.0,171230000.0,1.50,4.80,3.50,327950000.0,3.03,2.29,2.29,11.87,355200000.0,3790000000.0,37.94,89.80,20420000.0,9.24,31.04,23220000.0,N/A
430,N/A,N/A,usb,N/A,N/A,N/A,N/A,N/A,26.34,16.56,4.70,2.21,30.39,37.59,1.38,96230000000.0,12.20,96230000000.0,126640000000.0,13.30,1.86,6.19,30.39,6.19,5910000000.0,96230000000.0,5910000000.0,3.51,13.80,7.00,19510000000.0,11.78,48910000000.0,26.34,26.34,0.96,96230000000.0,0.13,75.49,13960000.0,2.4,0.83,14410000.0,N/A
431,N/A,N/A,utx,N/A,N/A,N/A,N/A,N/A,87.11,24.21,1.84,3.68,7.61,14.49,5.81,110190000000.0,75.74,110190000000.0,127370000000.0,17.55,1.95,2.13,11.78,2.13,15780000000.0,110190000000.0,4550000000.0,5.70,60.80,7.00,8980000000.0,11.39,27480000000.0,1.35,37.53,5630000000.0,110190000000.0,0.07,81.96,11460000.0,4.19,1.63,11590000.0,N/A
432,N/A,N/A,v,N/A,N/A,N/A,N/A,N/A,56.06,45.11,15.59,10.55,36.49,67.30,11.70,286270000000.0,7.97,286270000000.0,289130000000.0,25.94,1.75,15.75,22.90,15.75,15730000000.0,286270000000.0,6470000000.0,2.80,10.80,13.90,13440000000.0,5.92,18370000000.0,1.90,11.98,9210000000.0,286270000000.0,0.10,95.72,0.00,0.00,0.00,0.78,N/A
433,N/A,N/A,vale,N/A,N/A,N/A,N/A,N/A,59.40,12.77,1.98,1.51,15.24,34.27,7.15,68640000000.0,6.74,68640000000.0,91320000000.0,10.16,0.50,2.63,5.82,2.63,33490000000.000004,68640000000.0,6880000000.0,1.03,287.80,31.00,4860000000.0,0.93,27780000000.0,1.86,8.68,11670000000.0,68640000000.0,0.00,19.65,93340000.0,3.47,0.00,104480000.0,N/A
434,N/A,N/A,var,N/A,N/A,N/A,N/A,N/A,24.44,97.27,4.32,8.55,4.49,17.24,8.50,11860000000.0,29.83,11860000000.0,11150000000.0,27.03,3.66,4.06,20.47,4.06,1160000000.0,11860000000.0,136700000.0,1.33,822600000.0,10.90,822600000.0,8.98,24.44,1.46,15.14,0.73,11860000000.0,0.30,102.75,7060000.0,8.43,7.58,7630000.0,N/A
435,N/A,N/A,vfc,N/A,N/A,N/A,N/A,N/A,111.32,34.30,2.64,8.17,7.96,13.01,9.30,32229999999.999996,30.17,32229999999.999996,35070000000.0,23.44,3.28,2.88,18.68,2.88,5820000000.0,32229999999.999996,1030000000.0,2.38,22.50,5.40,1550000000.0,3.91,4380000000.0,1.47,9.98,1440000000.0,32229999999.999996,0.68,88.59,15640000.0,6.38,4.57,15620000.0,N/A
436,N/A,N/A,viab,N/A,N/A,N/A,N/A,N/A,174.63,7.29,1.06,2.27,14.13,20.68,7.42,14010000000.0,33.17,14010000000.0,23250000000.0,8.63,1.55,1.75,7.84,1.75,2970000000.0,14010000000.0,1870000000.0,4.68,1390000000.0,2970000000.0,1390000000.0,3.45,11120000000.0,1.55,15.00,1670000000.0,14010000000.0,0.26,94.13,27930000.0,7.27,7.27,25100000.0,N/A
437,N/A,N/A,vlo,N/A,N/A,N/A,N/A,N/A,39.98,21.46,0.52,2.12,2.48,4.11,4.52,43180000000.0,186.34,43180000000.0,46490000000.0,13.56,0.66,0.56,8.65,0.56,10440000000.0,43180000000.0,2060000000.0,4.60,37.20,21.20,5180000000.0,11.83,8490000000.0,1.91,46.51,4820000000.0,43180000000.0,0.32,85.27,16620000.000000002,4.66,3.71,19230000.0,N/A
438,N/A,N/A,vmc,N/A,N/A,N/A,N/A,N/A,60.08,49.25,4.93,3.98,10.20,17.27,4.59,18670000000.0,28.57,18670000000.0,20780000000.0,33.20,2.68,5.49,21.80,5.49,953300000.0,18670000000.0,373490000.0,2.87,23.50,8.60,701160000.0,5.3,2810000000.0,4.22,35.42,639510000.0,18670000000.0,0.20,91.12,4150000.0000000005,3.48,3.15,3790000.0,N/A
439,N/A,N/A,vno,N/A,N/A,N/A,N/A,N/A,150.29,17.38,5.30,3.85,31.11,33.27,3.02,14490000000.0,14.44,14490000000.0,22520000000.0,47.09,3.31,8.24,16.26,8.24,1480000000.0,14490000000.0,688910000.0,4.12,1300000000.0,4.10,1300000000.0,6.86,9410000000.0,5.68,18.61,1090000000.0,14490000000.0,9.42,93.79,3270000.0,2.81,2.39,3550000.0,N/A
440,N/A,N/A,vrsn,N/A,N/A,N/A,N/A,N/A,1.57,31.26,9.83,9.87,39.79,60.57,16.81,11370000000.0,11.35,11370000000.0,11410000000.0,26.82,3.63,9.87,15.17,9.87,943920000.0,11370000000.0,459960000.0,3.69,0.40,1.70,2370000000.0,2410000000.0,2410000000.0,1.57,12.44,683470000.0,11370000000.0,1.11,128.55,17.82,17.82,23.06,14140000.0,N/A
441,N/A,N/A,vtr,N/A,N/A,N/A,N/A,N/A,104.14,17.12,5.64,1.85,32.94,29.74,2.80,20040000000.0,10.02,20040000000.0,31250000000.0,29.57,2.46,8.78,16.47,8.78,1900000000.0,20040000000.0,1170000000.0,3.26,310.80,3.80,85060000.0,0.24,11420000000.0,0.68,30.13,1450000000.0,20040000000.0,0.41,94.04,6290000.0,4.05,2.34,5520000.0,N/A
442,N/A,N/A,vz,N/A,N/A,N/A,N/A,N/A,262.03,7.43,1.77,5.18,23.88,21.75,6.84,223230000000.0,30.86,223230000000.0,336460000000.0,11.97,2.07,2.67,7.58,2.67,74560000000.0,223230000000.0,30100000000.0,7.36,315.30,5.00,2080000000.0,0.51,117090000000.0,0.90,10.56,25300000000.0,223230000000.0,0.03,66.14,33710000.0,1.9,0.83,36170000.0,N/A
443,N/A,N/A,wat,N/A,N/A,N/A,N/A,N/A,89.43,872.56,7.51,7.76,0.88,30.05,8.67,17350000000.0,28.94,17350000000.0,15940000000.0,24.43,2.70,6.90,19.92,6.90,1280000000.0,17350000000.0,20310000.0,0.25,3390000000.0,9.30,3390000000.0,42.71,89.43,28.11,28.11,697640000.0,17350000000.0,4.53,96.79,2900000.0,5.58,3.79,2670000.0,N/A
444,N/A,N/A,wdc,N/A,N/A,N/A,N/A,N/A,106.91,69.84,1.32,2.35,1.93,16.45,6.99,26500000000.0,68.29,26500000000.0,31800000000.0,7.45,0.27,1.59,5.89,1.59,6070000000.0,26500000000.0,1.28,1.28,6300000000.0,9.20,6300000000.0,21.27,12050000000.0,2.55,38.08,4250000000.0,26500000000.0,0.24,87.28,9330000.0,2.59,3.51,7310000.0,N/A
445,N/A,N/A,wec,N/A,N/A,N/A,N/A,N/A,113.69,21.06,2.67,2.20,12.78,22.96,3.59,20200000000.0,23.94,20200000000.0,30710000000.0,19.46,3.79,4.06,12.24,4.06,2640000000.0,20200000000.0,965500000.0,3.04,0.70,3.20,18100000.0,0.06,10490000000.0,0.60,29.14,2130000000.0,20200000000.0,0.20,74.64,8680000.0,5.33,2.76,7530000.0,N/A
446,N/A,N/A,wfc,N/A,N/A,N/A,N/A,N/A,37.46,16.08,3.76,1.76,25.84,34.73,1.16,322500000000.0,17.30,322500000000.0,259500000000.0,12.05,1.45,3.02,25.84,3.02,20550000000.0,322500000000.0,20550000000.0,4.10,16.60,3.30,400530000000.0,81.88,337070000000.0,37.46,37.46,1.04,322500000000.0,79.58,0.00,0.16,0.16,0.00,1.56,N/A
447,N/A,N/A,wgo,N/A,N/A,N/A,N/A,N/A,59.35,18.32,0.81,3.11,4.43,7.25,8.79,1420000000.0,55.45,1420000000.0,1640000000.0,12.30,2.67,0.94,10.26,0.94,222580000.0,1420000000.0,77550000.0,2.45,53.00,83.50,54470000.0,1.72,271010000.0,1.88,14.43,126730000.0,1420000000.0,3.80,88.98,0.00,0.00,0.00,0.4,N/A
448,N/A,N/A,whr,N/A,N/A,N/A,N/A,N/A,101.75,39.57,0.63,3.15,1.65,6.64,4.50,13360000000.0,289.95,13360000000.0,17230000000.0,10.63,1.06,0.81,8.34,0.81,3680000000.0,13360000000.0,4.70,4.70,1200000000.0,0.80,1200000000.0,16.84,5220000000.0,0.94,59.13,1260000000.0,13360000000.0,0.69,96.20,3950000.0,3.05,5.43,4260000.0,N/A
449,N/A,N/A,win,N/A,N/A,N/A,N/A,N/A,067.79,1.24,0.06,0.62,6.49,7.34,2.10,325570000.0,38.24,325570000.0,11050000000.0,1.24,0.02,1.95,6.11,1.95,2610000000.0,325570000.0,369700000.0,2.50,56500000.0,11.40,56500000.0,0.31,10780000000.0,0.77,2.85,927700000.0,325570000.0,1.57,67.42,31100000.0,8.09,19.31,36280000.0,N/A
450,N/A,N/A,wm,N/A,N/A,N/A,N/A,N/A,176.32,28.75,2.73,7.38,9.66,17.94,7.68,38950000000.0,32.45,38950000000.0,51660000000.0,25.13,2.63,3.61,13.21,3.61,5120000000.0,38950000000.0,1380000000.0,3.12,27.80,4.70,0.08,0.08,9350000000.0,0.71,12.16,3100000000.0,38950000000.0,0.66,81.08,0.08,0.08,0.00,1.7,N/A
451,N/A,N/A,wmb,N/A,N/A,N/A,N/A,N/A,141.57,55.61,3.36,3.31,5.90,23.56,2.52,26890000000.0,9.91,26890000000.0,46790000000.0,33.54,3.81,5.85,12.89,5.85,4190000000.0000005,26890000000.0,0.58,0.58,45.90,0.70,1170000000.0,1.42,21070000000.0,0.97,9.82,3400000000.0,26890000000.0,0.11,88.76,2.33,2.33,1.61,12980000.0,N/A
452,N/A,N/A,wmt,N/A,N/A,N/A,N/A,N/A,63.72,28.77,0.65,4.22,2.31,4.51,6.70,321090000000.0,163.83,321090000000.0,364350000000.0,22.08,3.71,0.74,11.09,0.74,124620000000.0,321090000000.0,11440000000.0,3.77,42.40,4.20,7030000000.0,2.37,50280000000.0,0.81,25.66,28810000000.0,321090000000.0,53.22,31.14,0.00,0.00,0.00,2.04,N/A
453,N/A,N/A,wpx,N/A,N/A,N/A,N/A,N/A,68.69,175.11,5.60,1.60,13.38,13.20,1.19,6270000000.0,2.94,6270000000.0,9120000000.0,175.11,0.19,8.14,15.03,8.14,0.43,6270000000.0,0.43,0.43,0.03,54.90,0.03,0.03,2860000000.0,1.02,9.87,356620000.0,6270000000.0,0.84,102.78,26390000.0,3.83,6.69,25350000.0,N/A
454,N/A,N/A,wtw,N/A,N/A,N/A,N/A,N/A,0.96,38.79,3.35,4.74,9.02,20.96,12.83,4219999999.9999995,19.67,4219999999.9999995,5980000000.0,37.61,2.75,4.74,18.91,4.74,585500000.0,4219999999.9999995,113840000.0,1.69,29.00,15.30,178250000.0,2.76,1940000000.0,0.96,16.82,209930000.0,4219999999.9999995,11.15,88.10,7920000.0,4.6,36.81,6300000.0,N/A
455,N/A,N/A,wu,N/A,N/A,N/A,N/A,N/A,498.17,49.10,1.78,13.70,3.83,19.90,7.00,9720000000.0,11.52,9720000000.0,12060000000.0,11.50,1.86,2.21,8.94,2.21,2150000000.0,9720000000.0,208800000.0,0.43,8.60,2.00,1190000000.0,2.6,3530000000.0,0.31,1.54,643100000.0,9720000000.0,0.25,107.80,42270000.0,11.43,11.76,39990000.0,N/A
456,N/A,N/A,wy,N/A,N/A,N/A,N/A,N/A,71.93,33.00,4.10,3.15,12.37,18.06,4.00,28570000000.0,9.28,28570000000.0,34490000000.0,28.67,6.34,4.95,19.27,4.95,1440000000.0,28570000000.0,1.15,1.15,42.70,9.00,0.66,0.66,6510000000.0,1.48,12.01,2220000000.0,28570000000.0,1.10,77.87,12670000.0,4.37,1.71,11850000.0,N/A
457,N/A,N/A,wyn,N/A,N/A,N/A,N/A,N/A,936.67,22.40,2.39,20.29,11.07,20.73,6.85,12660000000.0,50.58,12660000000.0,18270000000.0,17.58,1.60,3.45,13.45,3.45,2870000000.0,12660000000.0,5.58,5.58,3.60,3.40,2.85,2.85,5900000000.0,0.96,6.16,688500000.0,12660000000.0,2.83,97.46,6110000.0,5.65,6.65,6450000.0,N/A
458,N/A,N/A,wynn,N/A,N/A,N/A,N/A,N/A,555.73,24.77,2.94,55.97,11.85,16.74,271.08,18530000000.0,61.78,18530000000.0,25550000000.0,19.81,3.43,4.05,15.87,4.05,1690000000.0,18530000000.0,747180000.0,7.28,332.10,29.90,3090000000.0,30.2,10180000000.0,3.22,3.22,2.23,18530000000.0,22.10,75.13,0.00,0.00,0.00,1.00,N/A
459,N/A,N/A,x,N/A,N/A,N/A,N/A,N/A,103.24,58.50,0.61,2.55,1.04,3.51,2.67,7170000000.0,67.51,7170000000.0,8369999999.999999,13.65,2.80,0.71,9.18,0.71,0.70,7170000000.0,0.70,0.70,188.20,20.90,1690000000.0,9.68,2900000000.0,1.89,16.04,308750000.0,7170000000.0,0.88,65.58,19660000.0,1.64,11.35,20580000.0,N/A
460,N/A,N/A,xel,N/A,N/A,N/A,N/A,N/A,134.56,19.61,2.03,2.03,10.40,19.55,3.37,23200000000.0,22.42,23200000000.0,38420000000.0,2.03,2.03,3.37,10.13,3.37,4290000000.0,23200000000.0,1190000000.0,2.33,7.50,0.80,174820000.0,0.34,15390000000.0,0.87,22.53,2990000000.0,23200000000.0,0.20,75.31,12370000.0,3.8,2.44,10870000.0,N/A
